,standardscaler__age,standardscaler__balance,standardscaler__duration,standardscaler__campaign,standardscaler__pdays,standardscaler__previous,ordinalencoder__education,onehotencoder-1__default_yes,onehotencoder-1__housing_yes,onehotencoder-1__loan_yes,onehotencoder-2__job_admin.,onehotencoder-2__job_blue-collar,onehotencoder-2__job_entrepreneur,onehotencoder-2__job_housemaid,onehotencoder-2__job_management,onehotencoder-2__job_retired,onehotencoder-2__job_self-employed,onehotencoder-2__job_services,onehotencoder-2__job_student,onehotencoder-2__job_technician,onehotencoder-2__job_unemployed,onehotencoder-2__marital_divorced,onehotencoder-2__marital_married,onehotencoder-2__marital_single
1273,0.8190525299092113,-0.22129811475926234,-0.4216695411014164,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1274,0.3319055576235464,-0.12321127723670983,0.18964221509043483,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1275,-0.7398177814049164,0.07371982512517168,-0.32400434928378335,0.06000074106503546,1.321728470891097,0.2362056372489376,2,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1276,1.4036288966520092,0.9065111599208976,-0.47231075167352243,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1277,-0.8372471758620493,-0.22697881963508584,-0.3891144771622054,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1278,-0.1552414146621185,-0.619326169725296,1.2639593250843983,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1279,-1.0321059647763153,-0.36066474104613233,-0.4252867704279954,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,-0.6423883869477834,-0.4932145214820141,-0.5555070261848395,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1281,0.3319055576235464,0.05592028318092471,0.08112533529306479,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1282,-0.35010020357638444,-0.4223950673634144,-0.04186046181062126,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1283,-1.6166823315191132,-0.4515560190593084,-0.3457077252432574,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1284,-0.1552414146621185,-0.3591498864125794,-0.5591242555114184,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,-0.9346765703191824,-0.4871551029478024,0.6743509448520211,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1286,-0.5449589924906504,-0.09518646651598053,0.04495304202727478,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1287,-0.9346765703191824,-0.23303823816929758,1.6003616524562454,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1288,1.3061995021948762,0.6046763741854753,3.126832428272584,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1289,-0.2526708091192515,-0.23455309280285053,0.78648505397597,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1290,-0.8372471758620493,-0.426560917605685,-0.25889422140536134,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1291,2.5727816301376047,-0.21902583280893295,-0.5989137781037874,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1292,-0.9346765703191824,-0.473521411245826,-0.5880620901240504,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1293,-0.7398177814049164,-0.37770685567360285,0.9167053097328142,0.06000074106503546,-0.3318791953499317,6.726159146212851,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1294,-0.5449589924906504,-0.4197440717546968,1.5967444231296664,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1295,0.039617374252147466,-0.4871551029478024,0.638178651586231,-0.26010210001863976,3.4605264104603317,0.2362056372489376,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1296,-1.4218235426048473,-0.05049825482616896,-0.08526721372956927,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1297,0.5267643465378123,-0.2951472781449679,3.380038481133114,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1298,-0.9346765703191824,-0.21145155964116827,-0.3963489358153634,-0.580204941102315,3.094158244885972,1.858694014489916,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1299,-1.7141117259762462,-0.1713079118520155,0.07750810596648579,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1300,-0.8372471758620493,-0.26068433523163864,-0.45784183436720644,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1301,-0.7398177814049164,-0.40042967517689687,-0.20463578150667633,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1302,-0.9346765703191824,-0.2762115952255562,-0.2769803680382564,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1303,-0.2526708091192515,-0.460645146860626,-0.3529421838964154,0.3801035821487107,0.5196792435526341,1.858694014489916,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1304,-0.2526708091192515,0.4857602854515699,-0.32400434928378335,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1305,-0.7398177814049164,-0.4871551029478024,2.0597497769317785,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1306,-0.9346765703191824,-0.640534134595037,1.5967444231296664,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1307,0.9164819243663442,-0.4133059395620968,-0.33847326659009935,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1308,1.4036288966520092,-0.48677638928941414,-0.19378409352693932,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1309,1.5010582911091421,-0.36066474104613233,-0.48316243965325945,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1310,0.4293349520806794,-0.3243082298408619,-0.4397556877343114,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1311,-0.5449589924906504,-0.3493033312944853,-0.052712149790358265,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1312,-0.2526708091192515,-0.15123608795743912,1.6654717803346675,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1313,-1.0321059647763153,-0.2565184849893681,-0.4216695411014164,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1314,2.962499207966137,-0.34210777178510887,0.23666619633596184,-0.26010210001863976,1.4207468940193022,1.3178645554095898,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1315,-0.9346765703191824,-0.4871551029478024,0.1317665458651708,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1316,0.5267643465378123,-0.10957758553473342,0.49348947852307096,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1317,0.23447616316641343,2.6273860236370314,-0.6929617405948415,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1318,-1.2269647536905812,-0.4466327415002614,-0.5048658156127335,3.2610291519017878,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1319,-0.1552414146621185,-0.4871551029478024,-0.6387033006961564,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1320,-0.6423883869477834,1.287875813917849,-0.9099955001895816,5.18164619840384,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1321,-0.05781202020498551,-0.4871551029478024,2.533606818713628,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1322,-0.1552414146621185,-0.7034006018874838,-0.29506651467115136,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1323,1.0139113188234772,-0.3814939922574852,-0.7146651165543155,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1324,1.598487685566275,0.06576683829901878,-0.6169999247366825,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1325,0.4293349520806794,0.1267397372995244,-0.5048658156127335,1.6605149464834117,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1326,0.8190525299092113,-0.4462540278418731,0.0955942525993808,-0.26010210001863976,3.074354560260331,0.7770350963292638,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1327,-1.1295353592334483,0.14491799290215962,0.1281493165385918,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1328,-1.4218235426048473,1.7203668117972117,-0.7978613910656326,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1329,0.4293349520806794,-0.587135508762296,-0.6387033006961564,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1330,-1.6166823315191132,-0.33036764837507365,0.837126264548076,-0.580204941102315,3.2723914065167414,0.2362056372489376,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1331,0.6241937409949453,-0.24061251133706227,-0.4289039997545744,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1332,1.695917080023408,-0.22697881963508584,0.2873074069080679,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1333,-0.44752959803351744,-0.4788234024632612,0.7322266140772851,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1334,0.23447616316641343,1.2477321661286962,0.24390065498911986,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1335,0.23447616316641343,-0.48677638928941414,1.4014140394944004,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1336,1.695917080023408,0.07182625683323052,0.08835979394622279,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1337,-1.1295353592334483,-0.08193148847239236,-0.8376509136580016,-0.580204941102315,3.143667456450075,0.2362056372489376,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1338,-1.3243941481477142,0.38123531573641745,0.20049390307017184,0.06000074106503546,3.2129803526398186,0.2362056372489376,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1339,-0.2526708091192515,0.3774481791525351,-0.1467601122814123,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1340,-0.9346765703191824,-0.4871551029478024,-0.7833924737593165,-0.580204941102315,-0.1734497183448032,0.7770350963292638,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,0.039617374252147466,-0.36596673226356763,0.9022363924264981,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1342,0.8190525299092113,-0.10957758553473342,-0.5193347329190494,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1343,0.9164819243663442,-0.3356696395925089,-0.7978613910656326,-0.580204941102315,3.1733729833885365,0.2362056372489376,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1344,-0.05781202020498551,6.838303191255802,-0.33847326659009935,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1345,-0.5449589924906504,-0.449283737108979,-0.7653063271264215,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1346,-1.3243941481477142,-0.4466327415002614,1.8282471000307225,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,1.5010582911091421,-0.1838054625788272,2.4214727095896786,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1348,-0.1552414146621185,-0.2368253747531799,-0.1503773416079913,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1349,-0.1552414146621185,0.13923728802633611,0.00878074876148476,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1350,0.13704676870928045,-0.3549840361703088,-0.1286739656485173,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1351,0.039617374252147466,-0.30234283765434433,-0.3023009733243094,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1352,1.598487685566275,-0.36066474104613233,-0.33485603726352037,-0.26010210001863976,3.2228821949526387,0.7770350963292638,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1353,-0.8372471758620493,0.08205152560971282,-0.7870097030858956,-0.580204941102315,2.3614219137372525,0.7770350963292638,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1354,0.7216231354520783,-0.4871551029478024,-0.09250167238272727,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1355,-0.35010020357638444,1.3662695412042134,-0.07803275507641128,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1356,-1.2269647536905812,-0.13116426406286272,0.12453208721201281,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1357,2.280493446766206,-0.3432439127602736,0.78648505397597,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1358,-1.0321059647763153,-0.4792021161216495,-0.9316988761490556,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1359,1.4036288966520092,-0.4170930761459792,-0.8521198309643175,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1360,-0.6423883869477834,-0.38300884689103815,-0.23719084544588734,-0.26010210001863976,4.114048003106487,12.134453737016111,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,-0.05781202020498551,-0.47124912929549656,5.716768626103149,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1362,-1.3243941481477142,0.5811961273654048,-0.27336313871167733,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1363,0.23447616316641343,-0.11677314504410985,-0.6495549886758935,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1364,1.5010582911091421,-0.08609733871466292,-0.7399857218403685,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1365,-0.35010020357638444,-0.3879321244500852,0.023249666067800767,-0.580204941102315,2.391127440675714,1.858694014489916,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1366,-0.6423883869477834,-0.4871551029478024,0.612858046300178,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1367,0.4293349520806794,-0.4757936931961554,-0.6278516127164195,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1368,1.0139113188234772,-0.4205014990714733,-0.6567894473290515,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1369,1.8907758689376741,-0.023609585080604366,-0.5121002742658914,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1370,-0.6423883869477834,-0.3667241595803441,-0.8159475376985276,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1371,1.5010582911091421,1.8283002044378585,-0.33847326659009935,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1372,1.8907758689376741,-0.45041987808414374,-0.18654963487378132,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1373,-0.35010020357638444,-0.35649889080386177,-0.20825301083325531,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1374,-0.9346765703191824,-0.3477884766609324,0.551365147748335,0.7002064232323859,3.183274825701357,1.3178645554095898,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1375,1.3061995021948762,-0.4356500454070026,-0.3999661651419424,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1376,-1.2269647536905812,-0.45761543759352014,-0.012922627197989247,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1377,1.4036288966520092,1.1166972403263673,2.5733963413059966,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1378,-1.5192529370619803,-0.4223950673634144,-0.3023009733243094,-0.580204941102315,3.163471141075716,0.7770350963292638,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1379,1.7933464744805412,-0.484882820997473,0.1100631699056968,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1380,-0.1552414146621185,-0.3932341156675204,1.4014140394944004,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1381,-1.4218235426048473,-0.4693555610035554,0.07389087663990679,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
